"PARTY_ID","NAME_FULL","NAME_PREFIX","NAME_FIRST","NAME_MIDDLE","NAME_LAST","NAME_SUFFIX","NAME_TITLE","DELIVERY_ADDRESS1","DELIVERY_ADDRESS2","LOCALITY_COMPLETE","PROVINCE_COMPLETE","POSTCODE_COMPLETE","COUNTRY_ISO_3CHAR","PHONE","EMAIL","STATUS","TIER","DATE_OF_BIRTH","GENDER","CC_TYPE","CC_NUMBER","CC_EXPIRATION_DATE","CC_EXPIRED_DATE_INDICATOR","ADDRESS_VALIDATION_CODE","ADDRESS_VALIDATION_MESSAGE"
3269700,"Doroteya Delahanty","","Doroteya","","Delahanty","","","506 CENTRAL AVE","","JERSEY CITY","NJ","07307-2611","USA","(201) 798-9293","doroteya.d@ctownsupermarkets.com","A","SILVER",20-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
3406200,"Ms Jacobus","Ms.","","","Jacobus","","","7300 HIGHLAND RD","","WATERFORD","MI","48327-1508","USA","(248) 666-2044","info@vgsfood.com","I","GOLD",18-OCT-74,"F","","",,"","C4","Corrected - all elements have been checked"
3410400,"Donelle Shaheen","Ms.","Donelle","","Shaheen","","","20 E WALTON BLVD","","PONTIAC","MI","48340-1277","USA","(248) 456-8120","donelle_shaheen@vgsfood.com","I","BRONZE",16-OCT-77,"F","","",,"","C4","Corrected - all elements have been checked"
3286500,"Isolt Muro","","Isolt","","Muro","","","300 BARTON ST","","PAWTUCKET","RI","02860-2918","USA","(401) 729-1333","isolt.muro","I","BRONZE",06-MAR-82,"U","","",,"","C4","Corrected - all elements have been checked"
3263400,"Rakel Larin","","Rakel","","Larin","","","790 STATE ST","","SPRINGFIELD","MA","01109-4113","USA","(413) 733-9090","rakel.l@ctownsupermarkets.com","I","SILVER",19-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
3284400,"Hannus Surbaugh","","Hannus","","Surbaugh","","","702 N 4TH ST","","ALLENTOWN","PA","18102-1802","USA","(484) 664-7060","ctown@ctownsupermarkets.com","A","GOLD",12-NOV-77,"U","","",,"","C4","Corrected - all elements have been checked"
2553600,"Yang Pelzer","Mr.","Yang","","Pelzer","","","2400 W GRAND RIVER AVE","","HOWELL","MI","48843-8585","USA","(517) 548-3065","yang.p@vgsfood.com","A","GOLD",03-SEP-92,"M","","",,"","C4","Corrected - all elements have been checked"
3408300,"","","","","","","","40832 RYAN RD","","STERLING HEIGHTS","MI","48310-1716","USA","(586) 978-8781","newlin.g@vgsfood.com","I","SILVER",,"U","","",,"","C4","Corrected - all elements have been checked"
1192380,"Tyree Womac","Mr.","Tyree","","Womac","","","264 S 9TH ST","","READING","PA","19602-1950","USA","(610) 374-1025","twomac","A","BRONZE",04-NOV-74,"M","","",,"","C4","Corrected - all elements have been checked"
3280200,"Angella Giosso","Ms.","Angella","","Giosso","","","3315 AVENUE H","","BROOKLYN","NY","11210-3348","USA","(718) 434-1387","agiosso@ctownsupermarkets.com","A","GOLD",19-MAR-00,"F","","",,"","C4","Corrected - all elements have been checked"
3276000,"Lasonya Bouie","Ms.","Lasonya","","Bouie","","","4511 8TH AVE","","BROOKLYN","NY","11220-1515","USA","(718) 438-8847","lbouie@ctownsupermarkets.com","A","SILVER",01-DEC-92,"F","","",,"","C4","Corrected - all elements have been checked"
3273900,"Vachell Murr","","Vachell","","Murr","","","329 9TH ST","","BROOKLYN","NY","11215-4007","USA","(718) 768-3219","vachell.murr@ctownsupermarkets.com","I","BRONZE",29-DEC-74,"U","","",,"","C4","Corrected - all elements have been checked"
3278100,"Alisha Toews","Ms.","Alisha","","Toews","","","130 HAVEMEYER ST","","BROOKLYN","NY","11211-4410","USA","(718) 782-6300","at@ctownsupermarkets.com","A","GOLD",06-SEP-92,"F","","",,"","C4","Corrected - all elements have been checked"
3391500,"Rufena McLellan","","Rufena","","McLellan","","","9870 E GRAND RIVER AVE","","BRIGHTON","MI","48116-1911","USA","(810) 229-0317","rufena.mclellan@vgsfood.com","A","BRONZE",10-AUG-92,"U","","",,"","C4","Corrected - all elements have been checked"
3399900,"Milford Mickle","Mr.","Milford","","Mickle","","","18005 SILVER PKWY","","FENTON","MI","48430-3421","USA","(810) 629-2627","milford_mickle@vgsfood.com","I","BRONZE",15-OCT-77,"M","","",,"","C4","Corrected - all elements have been checked"
3393600,"Wilford Matas","Mr.","Wilford","","Matas","","","4165 E COURT ST","","BURTON","MI","48509-1717","USA","(810) 742-8300","wilford.m@vgsfood.com","I","BRONZE",11-NOV-92,"M","","",,"","C4","Corrected - all elements have been checked"
1164324,"Sumner Audet","Mr.","Sumner","","Audet","","","1744 PARK ST","","HARTFORD","CT","06106-2134","USA","(860) 236-5520","sumner.audet@ctownsupermarkets.com","A","BRONZE",02-OCT-88,"M","","",,"","C4","Corrected - all elements have been checked"
3257100,"Mario Grewell","Mr.","Mario","","Grewell","","","165 WETHERSFIELD AVE","","HARTFORD","CT","06114-1114","USA","(860) 247-4411","mg@ctownsupermarkets.com","A","GOLD",23-MAR-00,"M","","",,"","C4","Corrected - all elements have been checked"
3255000,"Emmi Silvis","","Emmi","","Silvis","","","394 NEW BRITAIN AVE","","HARTFORD","CT","06106-3832","USA","(860) 525-5984","esilvis@ctownsupermarkets.com","A","BRONZE",09-NOV-92,"U","","",,"","C4","Corrected - all elements have been checked"
3252900,"Tedmund Nazzaro","","Tedmund","","Nazzaro","","","442 MAIN ST","","EAST HARTFORD","CT","06118-1401","USA","(860) 568-2221","c town@ctownsupermarkets.com","A","BRONZE",28-SEP-92,"U","","",,"","C4","Corrected - all elements have been checked"
3265500,"Jervis Ratz","Mr.","Jervis","","Ratz","","","935 S ORANGE AVE","","EAST ORANGE","NJ","07018-1039","USA","(973) 678-7401","jervis.ratz@ctownsupermarkets.com","A","SILVER",13-JAN-75,"M","","",,"","C4","Corrected - all elements have been checked"
3395700,"Jim P. Baehr","Mr.","Jim","P.","Baehr","","","1520 W CARO RD","","CARO","MI","48723-9260","USA","(989) 673-8105","jim.baehr@vgsfood.com","A","BRONZE",21-AUG-94,"M","","",,"","C4","Corrected - all elements have been checked"
3234000,"Mendie Towle","","Mendie","","Towle","","","200 SHIPPAN AVE","","STAMFORD","CT","06902-6013","USA","(203) 324-0443","mendie_towle@shoprite.com","A","SILVER",18-AUG-92,"U","","",,"","C4","Corrected - all elements have been checked"
3229800,"","","","","","","","495 HOPE ST","","STAMFORD","CT","06906-1313","USA","(203) 325-9991","info@shoprite.com","A","GOLD",13-DEC-92,"U","","",,"","C4","Corrected - all elements have been checked"
3248700,"Naara Abelar","","Naara","","Abelar","","","2385 W CHELTENHAM AVE","","PHILADELPHIA","PA","19150-1506","USA","(215) 887-7300","shoprite@shoprite.com","I","GOLD",16-JUL-92,"U","","",,"","C4","Corrected - all elements have been checked"
3250800,"Spark Goto","","Spark","","Goto","","","1115 W CHESTER PIKE","","WEST CHESTER","PA","19382-5065","USA","(610) 696-4066","sgoto@shoprite.com","A","SILVER",30-MAR-00,"U","","",,"","C4","Corrected - all elements have been checked"
3231900,"Alexandre Neuhaus","Mr.","Alexandre","","Neuhaus","","","214 SPENCER ST","","MANCHESTER","CT","06040-4618","USA","(860) 645-3240","alexandre_neuhaus@shoprite.com","A","BRONZE",12-APR-00,"M","","",,"","C4","Corrected - all elements have been checked"
3244500,"Bolten Pangle","","Bolten","","Pangle","","","490 S RIVERSIDE AVE","","CROTON ON HUDSON","NY","10520-3029","USA","(914) 271-6400","bp@shoprite.com","A","BRONZE",15-JUN-92,"U","","",,"","C4","Corrected - all elements have been checked"
3238200,"Irene Clabaugh","Ms.","Irene","","Clabaugh","","","1409 BROAD ST","","BLOOMFIELD","NJ","07003-3001","USA","(973) 338-4141","irene.c@shoprite.com","A","SILVER",27-OCT-77,"F","","",,"","C4","Corrected - all elements have been checked"
3240300,"Hamlen Burnosky","","Hamlen","","Burnosky","","","641 SHUNPIKE RD","","CHATHAM","NJ","07928-1567","USA","(973) 377-4788","hamlen.burnosky@shoprite.com","A","BRONZE",24-NOV-77,"U","","",,"","C4","Corrected - all elements have been checked"
3242400,"Jacky Dagenhart","Mrs.","Jacky","","Dagenhart","","","60 BEAVERBROOK RD","","LINCOLN PARK","NJ","07035-1771","USA","(973) 694-1080","info@shoprite.com","A","SILVER",20-AUG-92,"F","","",,"","C4","Corrected - all elements have been checked"
