"PARTY_ID","NAME","ADDRESS","ADDRESS2","CITY","STATE","ZIPCODE","COUNTRY","PHONE","EMAIL","STATUS","TIER","GENDER","DOB","CC_TYPE","CC_NUM","CC_EXP_DT"
2698500,"CANDIS LISK","2952 Aventura Blvd","","Aventura","FL","33180-3103","US","Main: (305) 931-4810","candis_lisk@pblx.com","LIVE",3,"",08-NOV-92,"","",
2669100,"BRADFORD BECRAFT (Bad Contact)","5408 Summerville Rd Ste 200","","Phenix City","AL","36867-7481","US","Main: (334) 291-8525","info@pblx.com","LIVE",1,"",22-OCT-74,"","",
2706900,"MINERVA SCHWARTZMAN","10135 Se Us Highway 441","","Belleview","FL","34420-2850","US","Main: (352) 245-4115","minerva_schwartzman@pblx.com","Incactive",3,"",03-AUG-92,"","",
2681700,"JOHN TAMMEN","482 E Altamonte Dr Ste 1005","","Altamonte Springs","FL","32701 4604","US","Main: (407) 260 9973","john_tammen@pblx.com","LIVE",1,"",09-NOV-77,"","",
2685900,"EMMI STRASSBURG","851 S State Road 434","","Altamonte Springs","FL","32714-4811","US","Main: (407) 522-1100","emmi_strassburg@pblx.com","LIVE",3,"",14-APR-00,"","",
2683800,"LANDERS SAXBY (Department Manager)","951 N State Road 434","","Altamonte Springs","FL","32714-7026","America","Main: (407) 682-4100","landers_saxby@pblx.com","LIVE",2,"",06-JUN-71,"","",
2690100,"PHIL DEMONT + GASTON SPARROW","540 S Hunt Club Blvd","","Apopka","FL","32703-4960","US","Main: (407) 862-5255","info@pblx.com","LIVE",3,"",15-APR-00,"","",
2692200,"IZAAK SCHREINER","1545 Rock Springs Rd","","Apopka","FL","32712-2231","US","Main: (407) 880-4040","izaak_schreiner@pblx.com","LIVE",3,"",03-JAN-75,"","",
2715300,"ANGELLA MCGLOWN","4141 N Federal Hwy","","Boca Raton","FL","33431 4528","US","Main: (561) 361 0529","angella_mcglown@pblx.com","LIVE",2,"",16-DEC-74,"","",
1420860,"BESSE ROBER","7060  Palmetto Park Road","","Boca Raton","FL","33433 3411","US","Main: (561) 393 0022","besse_rober@pblx.com","LIVE",2,"",27-APR-00,"","",
2713200,"LANNI MCKINNIE","1968 Ne 5th Ave","","Boca Raton","FL","33431 7702","US","Main: (561) 395 5515","lanni_mckinnie@pblx.com","LIVE",2,"",06-NOV-77,"","",
2719500,"MODESTO THOMSEN","21230 Saint Andrews Blvd","","Boca Raton","FL","33433-2435","US","Main: (561) 395-9177","modesto_thomsen@pblx.com","LIVE",2,"",28-NOV-74,"","",
2717400,"SOLON WEINREB","1001 S Federal Hwy","","Boca Raton","FL","33432-7333","US","Main: (561) 417-2445","solon_weinreb@pblx.com","I",3,"",28-DEC-74,"","",
2711100,"REUVEN CLABAUGH","11650 W Palmetto Park Rd","","Boca Raton","FL","33428-2501","US","Main: (561) 470-9370","reuven_clabaugh@pblx.com","I",3,"",27-DEC-74,"","",
2709000,"JEDTHUS KATZENSTEIN","22973 State Road 7","","Boca Raton","FL","33428 5400","US","Main: (561) 488 5994","jedthus_katzenstein@pblx.com","LIVE",2,"",27-OCT-74,"","",
2723700,"(Department Manager)","9846 Glades Rd","","Boca Raton","FL","33434 3917","US","Main: (561) 852 5580","franciskus_ratti@pblx.com","LIVE",2,"",15-AUG-92,"","",
2704800,"LUDLEW DUPREY","12031 Us Highway 19","","Bayonet Point","FL","34667-2057","US","Main: (727) 863-3173","ludlew_duprey@pblx.com","Incactive",1,"",15-JUL-92,"","",
2688000,"RODMANN STEINERT","6434 Us Highway 41 N","","Apollo Beach","FL","33572-1804","US","Main: (813) 649-1280","rodmann_steinert@pblx.com","A",3,"",03-APR-00,"","",
2702700,"ENGUD F. J. GRALL","255 E Van Fleet Dr","","Bartow","FL","33830-3831","US","Main: (863) 533-7127","engud_grall@pblx.com","",3,"",08-NOV-77,"","",
2696400,"GILLI TROXLER","606 Havendale Blvd","","Auburndale","FL","33823-4687","","Main: (863) 551-9766","gilli_troxler@pblx.com","Incactive",1,"",11-APR-76,"","",
2694300,"MORGEN S. BLODGETT","985 Atlantic Blvd","","Atlantic Beach","FL","32233-3311","US","Main: (904) 249-0822","morgen_blodgett@pblx.com","LIVE",2,"",22-NOV-92,"","",
3271800,"UTICA CRAGG","574 Jersey Ave","","JERSEY CITY","NJ","7302","US","Phone (201) 659 1914","utica.cragg@ctownsupermarkets.com","I",3,"",25-DEC-74,"","",
3267600,"HAMLEN PETRUCCI","885 Bergen Avenue","","JERSEY CITY","NJ","7306","US","Phone (201) 795-1740","hamlen_petrucci@ctownsupermarkets.com","LIVE",2,"",14-NOV-74,"","",
3269700,"DOROTEYA DELAHANTY","506 Central Ave","","JERSEY CITY","NJ","7307","US","Phone (201) 798 9293","doroteya.d@ctownsupermarkets.com","LIVE",2,"",20-NOV-74,"","",
3406200,"MS JACOBUS","7300 Highland Rd","","Waterford","MI","48327","US","Phone (248) 666-2044","info@vgsfood.com","Incactive",1,"",18-OCT-74,"","",
3410400,"DONELLE SHAHEEN","20 E Walton Rd","","Pontiac","MI","48340","US","Phone (248)456 8120","donelle_shaheen@vgsfood.com","Incactive",3,"",16-OCT-77,"","",
3286500,"ISOLT MURO","300 BARTON STREET","","PAWTUCKET","RI","2860","US","Phone (401) 729-1333","isolt.muro","Incactive",3,"",06-MAR-82,"","",
3263400,"RAKEL LARIN","790 State Street","","SPRINGFIELD","MA","1109","US","Phone (413) 733-9090","rakel.l@ctownsupermarkets.com","Incactive",2,"",19-NOV-74,"","",
3284400,"HANNUS SURBAUGH","702 N 4th Street","","ALLENTOWN","PA","18102","US","Phone (484) 664-7060","ctown@ctownsupermarkets.com","LIVE",1,"",12-NOV-77,"","",
2553600,"YANG PELZER","2400 W Grand River Ave","","Howell","MI","48843","US","Phone (517) 548 3065","yang.p@vgsfood.com","LIVE",1,"",03-SEP-92,"","",
3408300,"","40832 Ryan Rd","","Sterling Heights","MI","48310","US","Phone (586) 978 8781","newlin.g@vgsfood.com","Incactive",2,"",,"","",
1192380,"TYREE WOMAC","264 South 9th Street","","READING","PA","19602","US","Phone (610) 374-1025","twomac","A",3,"",04-NOV-74,"","",
3280200,"ANGELLA GIOSSO","3315 Avenue H","","BROOKLYN","NY","11210","US","Phone (718) 434-1387","agiosso@ctownsupermarkets.com","LIVE",1,"",19-MAR-00,"","",
3276000,"LASONYA BOUIE","4511 8th Avenue","","BROOKLYN","NY","11220","US","Phone (718) 438-8847","lbouie@ctownsupermarkets.com","LIVE",2,"",01-DEC-92,"","",
3273900,"VACHELL MURR","329 Ninth Street","","BROOKLYN","NY","11215","US","Phone (718) 768-3219","vachell.murr@ctownsupermarkets.com","I",3,"",29-DEC-74,"","",
3278100,"ALISHA TOEWS","130 Havemeyer Street","","BROOKLYN","NY","11211","US","Phone (718) 782-6300","at@ctownsupermarkets.com","A",1,"",06-SEP-92,"","",
3391500,"RUFENA MCLELLAN","9870 E Grand River Ave","","Brighton","MI","48116","US","Phone (810) 229-0317","rufena.mclellan@vgsfood.com","LIVE",3,"",10-AUG-92,"","",
3399900,"MILFORD MICKLE","18005 Silver Parkway","","Fenton","MI","48430","US","Phone (810) 629-2627","milford_mickle@vgsfood.com","Incactive",3,"",15-OCT-77,"","",
3393600,"WILFORD MATAS","4165 E Court St","","Burton","MI","48509","US","Phone (810) 742-8300","wilford.m@vgsfood.com","Incactive",3,"",11-NOV-92,"","",
1164324,"SUMNER AUDET","1744 Park Street","","HARTFORD","CT","6106","US","Phone (860) 236 5520","sumner.audet@ctownsupermarkets.com","LIVE",3,"",02-OCT-88,"","",
3257100,"MARIO GREWELL","165 Wethersfield Ave","","HARTFORD","CT","6114","US","Phone (860) 247-4411","mg@ctownsupermarkets.com","LIVE",1,"",23-MAR-00,"","",
3255000,"EMMI SILVIS","394 New Britain Ave","","HARTFORD","CT","6106","US","Phone (860) 525-5984","esilvis@ctownsupermarkets.com","LIVE",3,"",09-NOV-92,"","",
3252900,"TEDMUND NAZZARO","442 Main Street","","EAST HARTFORD","CT","6118","US","Phone (860) 568 2221","c town@ctownsupermarkets.com","Active",3,"",28-SEP-92,"","",
3265500,"JERVIS RATZ","935 South Orange Avenue","","EAST ORANGE","NJ","7018","US","Phone (973) 678 7401","jervis.ratz@ctownsupermarkets.com","LIVE",2,"",13-JAN-75,"","",
3395700,"JIM P. BAEHR","1520 W Caro Rd","","Caro","MI","48723","US","Phone (989) 673-8105","jim.baehr@vgsfood.com","LIVE",3,"",21-AUG-94,"","",
3215100,"CLARANCE TOEWS","1120 E Tenth Street","","ROANOKE RAPIDS","NC","27870","US","Phone Number: 318 252 4342","clarance_toews@wds.com","LIVE",1,"",30-OCT-92,"","",
3227700,"DONALL ZELL","241 Tunica Village Sc","","MARKSVILLE","LA","71351","US","Phone Number: 318 252 4343","donall_zell@wds.com","LIVE",2,"",23-SEP-88,"","",
3225600,"ODELIA TALCOTT","805 Shirley Road","","BUNKIE","LA","71322","US","Phone Number: 318 252 4344","odelia_talcott@wds.com","LIVE",2,"",22-AUG-92,"","",
3221400,"LYLE MAMADOU","3123 Hwy 28 East","","PINEVILLE","LA","71360","US","Phone Number: 318 252 4345","lyle_mamadou@wds.com","LIVE",1,"",25-DEC-82,"","",
3219300,"FITZGER D. CHARLESTON","4617 Shreveport Hwy","","PINEVILLE","LA","71360","US","Phone Number: 318 252 4346","fitzger_charleston@wds.com","A",3,"",04-APR-00,"","",
3223500,"REUBEN SCHWADRON","1800 W Laurel","","EUNICE","LA","70535","US","Phone Number: 318 252 4347","reuben_schwadron@wds.com","LIVE",2,"",15-SEP-88,"","",
3192000,"111","7382 E Curry Ford Rd","","ORLANDO","FL","32822","US","Phone Number: 318 252 4348","shurlocke_castner@wds.com","LIVE",1,"",,"","",
3183600,"GOLDI WEINREB","11957 South Apopka Vineland Rd","","ORLANDO","FL","32836","US","Phone Number: 318 252 4349","goldi_weinreb@wds.com","LIVE",3,"",30-SEP-92,"","",
3185700,"AYO TAKESHITA","2001 Americana Blvd","","ORLANDO","FL","32809","US","Phone Number: 318 252 4350","ayo_takeshita@wds.com","Incactive",2,"",27-JUL-92,"","",
3187800,"DONNETTE WIXSON","2415 E Colonial Dr","","ORLANDO","FL","32803","US","Phone Number: 318 252 4351","donnette_wixson@wds.com","I",3,"",26-DEC-74,"","",
3208800,"HUSSEIN SHARPLEY","2080 South Frontage Rd","","VICKSBURG","MS","39180","US","Phone Number: 318 252 4352","hussein_sharpley@wds.com","LIVE",1,"",21-OCT-92,"","",
3206700,"ZACHARIA DARBONNE","301 E Broadway St","","YAZOO CITY","MS","39194","US","Phone Number: 318 252 4353","zacharia_darbonne@wds.com","LIVE",2,"",17-NOV-74,"","",
3204600,"GIOVANNA FREI","1206 Grand Ave","","YAZOO CITY","MS","39194","US","Phone Number: 318 252 4354","giovanna_frei@wds.com","LIVE",2,"",21-NOV-77,"","",
3202500,"LYNNET REISINGER","8438 N Armenia Ave","","TAMPA","FL","33604","US","Phone Number: 318 252 4355","lynnet_reisinger@wds.com","LIVE",1,"",05-DEC-74,"","",
3196200,"MERCIE VAUTOUR","5715 Gunn Hwy","","TAMPA","FL","33625","US","Phone Number: 318 252 4356","mercie_vautour@wds.com","Incactive",3,"",27-NOV-77,"","",
3194100,"ARONDEL PUCKETT","2540 Bearss Avenue","","TAMPA","FL","33612","US","Phone Number: 318 252 4357","arondel_puckett@wds.com","LIVE",3,"",11-OCT-77,"","",
3198300,"ZELDE LAHR","8702 Hunter Lake Drive","","TAMPA","FL","33647","US","Phone Number: 318 252 4358","zelde_lahr@wds.com","LIVE",1,"",14-DEC-92,"","",
3213000,"CORINNA GASTELUM","1805 Wayne Memorial Drive","","GOLDSBORO","NC","27534","US","Phone Number: 318 252 4359","corinna_gastelum@wds.com","Incactive",2,"",09-OCT-92,"","",
3217200,"JENS GONYER","506 W Gannon Ave","","ZEBULON","NC","27597","US","Phone Number: 318 252 4360","jens_gonyer@wds.com","A",2,"",24-DEC-92,"","",
3210900,"","211 N Berkeley Blvd","","GOLDSBORO","NC","27530","","Phone Number: 318 252 4361","irene_otts@wds.com","LIVE",1,"",15-APR-76,"","",
3234000,"MENDIE TOWLE","200 Shippan Avenue","","Stamford","CT","6902","US","Phone# (203)324 0443","mendie_towle@shoprite.com","LIVE",2,"",18-AUG-92,"","",
3229800,"KIRSTENI","495 HOPE STREET","","STAMFORD","CT","6906","US","Phone# (203)325-9991","info@shoprite.com","LIVE",1,"",13-DEC-92,"","",
3248700,"NAARA ABELAR","2385 Cheltenham Avenue","","Philadelphia","PA","19150","US","Phone# (215)887 7300","shoprite@shoprite.com","Incactive",1,"",16-JUL-92,"","",
3236100,"CADMAN ARGENTO","1300 Rocky Run Parkway","","Wilmington","DE","19803","","Phone# (302)477 3270","cadman_argento@shoprite.com","LIVE",2,"",22-APR-76,"","",
3250800,"SPARK GOTO","1115 West Chester Pike","","West Chester","PA","19382","US","Phone# (610)696-4066","sgoto@shoprite.com","LIVE",2,"",30-MAR-00,"","",
3246600,"CHERLYN LAHR","801 Miron Lane Mon   Fri: 1 Am","","Kingston","NY","12401","US","Phone# (845)336 7800","cherlyn.lahr@shoprite.com","Active",3,"",06-AUG-92,"","",
3231900,"ALEXANDRE NEUHAUS","214 Spencer Street","","Manchester","CT","6040","US","Phone# (860)645-3240","alexandre_neuhaus@shoprite.com","A",3,"",12-APR-00,"","",
3244500,"BOLTEN PANGLE","490 South Riverside Avenue","","Croton Hudson","NY","10520","US","Phone# (914)271-6400","bp@shoprite.com","LIVE",3,"",15-JUN-92,"","",
3238200,"IRENE CLABAUGH","1409 Broad Street","","Bloomfield","NJ","7003","US","Phone# (973)338 4141","irene.c@shoprite.com","A",2,"",27-OCT-77,"","",
3240300,"HAMLEN BURNOSKY","641 Shunpike Road","","Chatham","NJ","7928","US","Phone# (973)377-4788","hamlen.burnosky@shoprite.com","LIVE",3,"",24-NOV-77,"","",
3242400,"MRS JACKY DAGENHART","60 Beaver Brook Road","","Lincoln Park","NJ","7035","US","Phone# (973)694 1080","info@shoprite.com","LIVE",2,"",20-AUG-92,"","",
2996700,"FAWNE HUFFORD","125 18th St","","Jersey City","NJ","7310","US","Phone:   201.217.9220","fawne.hufford@aptea.com","LIVE",3,"",30-JUL-92,"","",
3007200,"JAREB FENWICK","117 Franklin Tpke","","Mahwah","NJ","7430","US","Phone:   201.512.9101","jareb.fenwick@aptea.com","Incactive",3,"",20-SEP-92,"","",
3019800,"ANGELENA ADDERLEY","137 Lake St","","Midland Park","NJ","7432","US","Phone:   201.612.3021","angelena_adderley@aptea.com","LIVE",2,"",12-OCT-92,"","",
3021900,"ELYN RODE","80 Godwin Ave","","Midland Park","NJ","7432","US","Phone:   201.670.1911","er@aptea.com","LIVE",2,"",13-OCT-92,"","",
2973600,"","400 Demarest Ave","","Closter","NJ","7624","US","Phone:   201.784.7182","mmodel@aptea.com","Incactive",3,"",16-NOV-92,"","",
2961000,"KYLEN","175 Avenue A","","Bayonne","NJ","7002","US","Phone:   201.823.0202","info@aptea.com","LIVE",2,"",26-NOV-74,"","",
2956800," YAEGER","45 Demercurio Dr","","Allendale","NJ","7401","US","Phone:   201.934.9162","info@aptea.com","LIVE",2,"",21-NOV-74,"","",
2982000,"RENAE VANCLEVE","425 Anderson Ave","","Fairview","NJ","702","US","Phone:   201.941.2804","rv@aptea.com","LIVE",2,"",07-JUL-92,"","",
2984100,"LUISA I. JULIAR","289 Bergen Blvd","","Fairview","NJ","7022","US","Phone:   201.945.5254","lj@aptea.com","LIVE",2,"",20-OCT-92,"","",
2969400,"SHELDEN SHADDOX","1750 East Gun Hill Rd","","Bronx","NY","10469","US","Phone:   718.379.4544","shelden.s@aptea.com","LIVE",2,"",09-JAN-75,"","",
3047100,"JANETTE DECKERT","500 MILLTOWN ROAD","","NORTH BRUNSWICK","NJ","8902","US","Phone:   732.249.1184","janette.d@aptea.com","I",3,"",04-JAN-93,"","",
2971500,"NATHALIE BUSS","52 Westfield Ave","","Clark","NJ","","US","Phone:   732.388.7334","a&p@aptea.com","LIVE",2,"",04-NOV-77,"","",
90000,"Brent Levetan","4001 South 700 ","","Salt Lake City","UT","84107","United States","","BrentLevetan@3com.com","LIVE",2,"",26-AUG-85,"","",
140000,"Clorky Diefendorf","628 Hebron Avenue","Suite 212","Glastonbury","CT","6033","United States","","ClorkyDiefendorf@wiltelIncorporated.com","I",2,"",11-JUL-93,"","",
200000,"Donna Clayburn","3495 Piedmont Road North East","# 620","Atlanta","GA","30305","United States","","DonnaClayburn@worldafrican.com","LIVE",2,"",10-MAY-71,"","",
310000,"Greg Yancey","2115 East Jefferson Street","","Rockville","MD","20852","United States","","GregYancey@stsccom","LIVE",3,"",25-JUN-91,"","",
1180000,"Ms Elizabeth Murphy","4501 Intelco Loop SE","","Olympia","WA","98503","United States","","","LIVE",3,"",18-OCT-74,"","",
1250000,"Mr Richard Block","2910 Neilson Way","Unit 503","Santa Monica","CA","90405","United States","","","LIVE",2,"",29-MAY-86,"","",
1290000,"Ms Suitephanie Sundheim","90 Inverness Cir E","","Englewood","CO","80112","United States","","","LIVE",2,"",12-JAN-96,"","",
1450000,"Mr Hank Goradesky","1145 Sawgrass Corporationorate Parkway","","Sunrise","FL","33323","United States","","","LIVE",1,"",19-MAR-00,"","",
1460000,"Mr Henry Goradesky","1145 Sawgrass Corp Parkway","","Sunrise","FL","33323","United States","","","Incactive",3,"",08-FEB-92,"","",
1490000,"Mr Bob Schmidt","1 Mobay Road","","Pittsburgh","PA","15205","United States","","","LIVE",1,"",02-MAY-79,"","",
1520000,"Ms Terri Brown","3750 Monroe Avenue","","Pittsford","NY","14534","United States","","","A",1,"",21-OCT-84,"","",
1540000,"Ms Peggy O'Brien","14 Horatio Street","Apt 3F","New York","NY","10014","United States","","","LIVE",1,"",05-SEP-02,"","",
1570000,"James Smith","1008 6th Ave","","New York","NY","10022","United States","","","LIVE",2,"",17-AUG-83,"","",
1580000,"Jim Smith","1008 Avenue of the Americas","","New York","NY","10022","United States","","","LIVE",2,"",05-JUN-71,"","",
410000,"Jim Oldham","2910 Highway 80 E","","Pearl","MS","39208","United States","","","A",2,"",23-JAN-86,"","",
430000,"Joe Woodward","7140 South Lewis Avenue","","Tulsa","OK","74136","United States","","JoEastWoodward@superstar.com","Active",2,"",26-AUG-85,"","",
440000,"Joe Smathers","2009 Crossgate Drive","","Lawrence","KS","66047","United States","","","LIVE",2,"",02-FEB-78,"","",
,"Jonathan Craft","605 W Madison Street","Apt 1010","Chicago","IL","60661","United States","","JonathanCraft@jecraftbigfoot.com","LIVE",2,"",13-DEC-85,"","",
500000,"Joseph Sciacca","18009 Vintage River","","Olney","MD","20832","United States","","JosephSciacca@stsc.com","LIVE",2,"",14-DEC-85,"","",
610000,"Alfred Johnson","17944 NE 65th Street","","Seattle","WA","98052","United States","","","I",1,"",25-DEC-85,"","",
670000,"Annika Larsson","1531 Stout Street","# 609","Denver","CA","80202","United States","","AnnikaLarsson@ehptcom","LIVE",2,"",04-FEB-78,"","",
720000,"Phyllis Jackson","3495 Piedmont Road North East","# 620","Atlanta","GA","30305","United States","","PhyllisJackson@worldafrican.com","LIVE",3,"",09-FEB-78,"","",
830000,"Sam Wyman","1401 K Street North West","Suite 1000","Washington","DC","20005","United States","","","A",3,"",20-FEB-78,"","",
840000,"Scott Orbach","PO Box 30096","","Bethesda","MD","20824","United States","","","LIVE",3,"",21-FEB-78,"","",
860000,"Sheri Maremont","2683 Prairie Avenue","","Chicago","IL","60201","United States","","","LIVE",3,"",23-FEB-78,"","",
880000,"Suiteve Greene","2002 Pisgah Church Road","","Greensboro","NC","27455","United States","","SuitevEastGreene@vcela.com","A",3,"",25-FEB-78,"","",
920000,"Thomas Allen","200 Debusk Ln","","Powell","TN","37849","United States","","","LIVE",2,"",01-MAR-78,"","",
960000,"Tony George","5400 Bayfront Plaza","Ms 5259","Santa Clara","CA","95054","United States","","TonyGeorge@3com.com","Active",2,"",05-MAR-78,"","",
1010000,"Yvette Thompson","3495 Piedmont Road North East","# 620","Atlanta","GA","30305","United States","","YvettEastThompson@worldafrican.com","LIVE",2,"",10-MAR-78,"","",
9286200,"JANUARY KIKUCHI","Cambridge St","","","","","","","","LIVE",2,"",23-APR-00,"","",
2734200,"AMBROSIA BRICKER","35 Talcottville Road","","","","","","","","LIVE",2,"",05-NOV-77,"","",
3112200,"RODOLPHE TRIVETT ","","","","","","","","","LIVE",1,"",17-NOV-77,"","",
2648100,"ANGELENA BRUNDIGE ","","","","","","","","","LIVE",2,"",21-AUG-92,"","",
3055500,"SAPPHIRE PETRUCCI ","","","","","","","","","A",3,"",26-SEP-92,"","",
